PC-1,PC-2,PC-3,class
-923.8560646566194,5490.95856465664,670.4633007949357,0
-2155.346186859094,2368.783888959074,-324.2168544597781,0
-2661.473970739242,1593.86535140299,-453.9674632351622,0
-2946.0939423145724,1345.4862222276142,-560.6263459838598,0
-2922.242539234929,1076.5571263326747,-624.360344235561,0
-1981.606394197291,605.1878912310127,-475.3099051118017,0
3342.678251550075,-1802.3124256404778,133.99133731211825,0
7432.775125206562,-3863.420522514896,593.1480727379474,10
7464.2909668160455,-3306.8867254479223,503.3084711297774,10
6976.167888820919,-1845.0745577234334,153.79926358228258,10
6444.858194849672,-41.73233529708146,-52.74669910947688,10
5963.740047377757,1251.0706605215198,-260.6135569507844,10
5758.971721064786,2672.8344128222407,-124.72659956311871,10
5407.283781722924,4410.447730465931,-23.779617896662536,10
5030.201417421366,5649.341793129409,176.0095649272334,10
5649.060904039825,3873.3638266854464,-74.58268290799194,10
6392.347609122647,-418.11318565796097,16.02357162228562,10
6294.237332745067,-978.1516188815302,11.78580476145271,10
5768.603960791938,605.1281273069343,-156.97212499990803,10
5392.2927437593435,2779.9702859035,-196.45870978349384,10
5494.324133131308,4382.286246193267,-54.10065101361732,10
5580.528543002577,4340.140502974165,-71.94796776660111,10
5900.464685456881,2608.481664021538,38.544873488756146,10
5759.154233454945,1790.7444455509826,62.11151911203956,10
5807.987821169048,1134.2677492171797,-42.964309029127236,10
5530.914519922432,2259.183379934975,1.287890015779756,10
5541.664205599569,3435.1203290430835,41.646380965387685,10
5663.4200191225955,3886.4165864117153,101.34729080687406,10
3545.0044633365687,2702.5029921234195,-583.6030578439699,0
-2374.5237991038366,856.1142647076931,-338.33798934730794,0
-4866.994180596042,1499.8237535508888,510.4810685749349,14
-4698.628669405586,2954.2050128506894,869.7051225874918,14
-6288.764862214833,242.8737007763445,433.33352972629365,14
-7854.643779814538,-2753.7202954045033,373.5295459720028,14
-7268.537577240066,-1663.8671543749988,321.71656530035494,14
-7111.943136153137,-1093.7207725495266,402.594654417824,14
-6936.600553247345,-614.2508489621572,503.00267902401083,14
-6383.731992610702,889.1479780657412,526.450070682104,14
-6621.8898199700225,314.438909665076,528.3993536332827,14
-6254.968211402498,1137.0793515776688,534.0515435092871,14
-5762.015199421579,1845.7648438803544,546.981616032262,14
-5477.78235194147,2372.745536648859,572.6771830550603,14
-5948.109239617314,1550.013863307149,581.6416557616092,14
-6054.468360039449,1707.225817882571,717.4711096355181,14
-5422.3611347106025,2579.6953392367004,600.9660269205312,14
-5903.525278677582,1667.0817226017218,799.6977249727889,14
-5460.137914861061,2381.7264449466584,579.9158271303669,14
-5890.514370356287,1534.0373840510704,667.9338466795116,14
-5508.219798530936,2094.7667825871263,646.672360896122,14
-5175.6635592101775,2337.0863419027014,708.9616742932145,14
-4763.491766643364,3057.4452113382076,951.288104458046,14
-5029.537079003483,2741.742078473606,899.3393476466839,14
-5658.276748196971,1962.125045603287,799.1016841450564,14
-5568.474052003828,1798.3107373446692,746.9177840896309,14
-3066.978085356482,2885.60428521387,548.61307283231,0
135.06691077729803,1586.5966032664014,-1206.0585709005734,8
1263.3054661202038,-1541.26475490009,-1155.2748175734514,8
1565.3584213926385,-2867.9986937429776,-934.0354282267275,8
1286.1282115108431,-2865.4602509389665,-1309.615682539879,8
1265.6813527526574,-2859.6642793213996,-1245.1703708666712,8
1217.8754705625024,-2851.150901624112,-1072.970721079892,8
1297.531812398617,-2739.915776522195,-1103.041754392126,8
1450.5588418249508,-2590.452056160001,-1148.7502113589915,8
1571.114335911356,-2936.5092489443614,-1234.7020200988018,8
1122.0195772117775,-3396.7137691741254,-1273.6406991238816,8
822.7991890412957,-3769.5481650357974,-1450.0055829385817,8
1054.0685316810736,-4242.142433283042,-1519.501961701557,8
1086.610185397423,-4504.731935260617,-1577.8609908632977,8
1153.5568298125952,-4500.340589769409,-1385.1227992069435,8
1262.5702564239011,-4263.9423734733555,-1525.1643806473317,8
1414.7767427389642,-3995.5469095024287,-1430.277234067909,8
1423.2568133865716,-4100.499420419001,-1374.8091281072388,8
1081.5897139436618,-4436.431586913075,-1477.2279542781114,8
1091.4273896852562,-4324.89692056705,-1662.2168357725209,8
157.34243035800176,-2541.5083423910205,-1181.900277865288,0
-2660.655077053679,-697.4884829539124,-681.3596486820318,0
-674.9374259881049,3308.518836955326,462.86942429702026,0
4671.65422733217,4588.159152356002,1199.9005879883994,0
2886.4737514800386,3756.981641000112,811.9575280560493,0
4532.94258132056,-5055.136559510462,428.00355139982435,0
127.74161491512457,1279.508407846509,-742.4914864435572,0
-1331.8221852984368,3422.2641467177464,-84.2025436411667,0
2318.130832421974,1166.8566911717187,-390.0403821552862,4
3784.0360866691594,-2247.792847222486,-512.8719925168912,4
3734.9091658601665,-1765.3499648090212,-728.5891531757021,4
2022.7908189442242,2516.413713062234,-934.4693040634345,4
1358.5258989339845,4716.406818593264,-907.8375726700788,4
1921.7947513085974,5769.095413880927,-782.7343769941159,4
1871.2883673679557,6241.386894755685,-626.8095559137575,4
1436.2228587299298,6123.973869223038,-513.9258017826271,4
383.34310682784184,5183.383033429907,-141.4921805331838,4
-438.438374389131,4384.581173914126,-266.4286411892782,4
-322.5130714777985,4547.3982581530945,-362.36193129017016,4
974.9294749994988,5000.536127993142,-693.8781538742932,4
1243.464401666665,4324.989693267125,-1144.4790021326933,4
1669.1308138274665,2289.8748222489926,-843.4474907541481,4
1857.1568201206676,885.5889540664381,196.8049438551993,0
1334.8993411475508,315.0025095651329,448.3349364345649,0
-1722.1269085262522,1957.6294603530087,15.767137787890633,0
-1709.7829431590199,5400.139630126751,592.4703134897441,0
884.2245376345688,5144.724827469843,636.2994405126692,0
4352.298381434131,1196.5929218814647,1316.526149843928,0
5091.519380260925,-848.3582376248189,497.1461636080944,0
4675.1763187529405,-2147.8973865827575,475.20425011327393,0
4631.779690686992,-2419.895290293137,372.4197433400632,0
5789.60134451349,-4100.520945767002,304.5608755725969,2
5873.113197367269,-2568.794231522135,-234.29689854788802,2
5287.758072301545,-276.1209975154963,-794.2800815266964,2
5077.203885845611,107.00215720352463,-865.4239451452491,2
5154.523109630749,141.55511484392466,-768.9204371885212,2
4972.5277441956605,518.615604893118,-959.3067323682133,2
5315.344033452218,-285.95777084280263,-852.6690425540957,2
6038.419530890958,-1918.8551530584925,-388.40995796117227,2
6235.448939055012,-2391.075721583279,-344.4106714619384,2
6303.995363468949,-3065.827719953357,-224.31659948085823,2
6162.430164513629,-3285.926538394535,-74.76206852061729,2
5719.019119748288,-2679.809064458378,-314.3334751271236,2
5660.83682563293,-1450.7296618339954,-519.9984264910936,2
5630.413018376547,-1390.647193655672,-529.3564464059777,2
5668.637601272653,-2142.720054899395,-507.92569605956885,2
5792.2864202116725,-3179.3670231934284,-170.79046392960322,2
5415.135671394423,-3723.5698854592447,-110.94659439731372,2
5692.5226137290865,-3794.988894912175,-25.49955982346766,2
6123.386597984727,-3826.0092363562203,15.12803356272604,2
5820.585798388984,-2384.0131066979093,-420.97740294835523,2
5183.8912068533855,579.6058598603963,-735.2467188591677,2
4767.054387105355,3690.1870596066715,-668.1537637256317,2
4335.909928364454,5028.459277743632,-591.200923659398,2
4360.958445220288,4734.218097932496,-658.259106717875,2
3956.1225140515126,4226.147979519939,-884.6636309748698,2
2849.8395813873285,2928.940176066278,-1040.170621092929,2
4066.1970502529484,1302.7504303673622,-1050.2324495819244,2
5405.694120089215,-740.6811928134084,-963.9407725764755,2
5974.6899830270895,-2652.863370003774,-467.2568853849768,2
6149.334421905949,-2823.977454879344,-446.3033694374453,2
5791.866663611335,-2126.578238292778,-687.1026240823315,2
5683.058698582574,-1969.006378883262,-698.4347519393593,2
5884.530034399024,-2735.6151830891995,-622.4542878347849,2
5980.250924588537,-3552.2409042001655,-350.93892626983813,2
4115.098504016926,-2956.979874578757,-435.43539616648525,0
-1331.249721512606,925.5360589731232,-866.1840521658046,0
-1793.8692770599353,2623.531343210297,-519.1195999537111,0
999.5820543485834,6259.872732049898,413.9058482879417,0
2378.940115424391,9130.663578531337,1786.7435960247874,0
-504.3521388129992,4417.574232181543,174.17949115585017,0
-2302.953855608004,1933.7756094394827,-413.9740961097674,0
-2452.384495486528,1455.2045860210378,-568.0632576928444,0
-2920.1113716133077,869.0670533900771,-500.22172183005796,0
-3231.270326237839,535.4048741037424,-454.2211090519258,0
-3274.2507481781163,425.0442846707429,-505.91151526610855,0
-2201.2449265422165,21.903194610766572,-400.1721868609185,0
3665.8275216144634,-2310.974941040218,232.42364627323272,0
7381.7146632024505,-3663.449532547165,664.606203130551,10
7337.118281213586,-2873.4913308162263,366.381196205734,10
6881.460734761934,-1602.4812441426818,259.73791283748767,10
6397.648452852141,-101.54426661283887,98.56944235863372,10
6276.037899266188,624.7397361970446,-190.27900620283472,10
6090.237508587446,510.74798568974836,-78.1574915636496,10
5849.740159955542,1595.6799798405593,-263.4263016322506,10
5694.122049434937,3326.894687771186,-220.79796229748132,10
5504.7707115196745,3099.7094893094245,-261.95121082882685,10
5875.868382044191,354.0664777442447,-162.01823243998152,10
6240.600657988251,-98.39257154722135,-48.17484461803578,10
5588.591887012997,1956.8399222513647,-382.0914070246167,10
5507.709230750393,3860.893598742878,-257.88515597121295,10
5555.739900312657,5211.123177321057,-72.08058382055563,10
5583.1922374614505,5576.817073987884,67.98004586297134,10
5828.927347993563,3848.8866452399266,105.65015564470589,10
5371.876878272779,2500.871578850648,165.28393334404308,10
4890.790885481947,2820.996397334176,-56.128315347006755,10
4534.698384534403,3146.6910870002657,-61.37941132195929,10
5223.145083139619,3597.8458596185874,106.30211560848811,10
5566.440587829234,4172.195921462589,159.27186363440867,10
4423.468455562399,3441.8315223747004,-81.45762956393037,0
-995.7683315732232,1380.413447925863,-727.0777885116029,0
-5266.043406479002,323.4970522365632,439.19878876002724,0
-5159.442541456282,1857.3133941706337,841.12608806871,0
-5140.086511300322,1674.8330549673453,828.2514800377663,0
-5225.326451664616,1720.8129304045399,879.8238996521184,0
-5374.092094169536,1831.1691016852683,805.275563575123,0
-6163.581631266733,-475.4097940443086,600.1491954893365,0
-6072.178940541479,-63.18541071044798,669.2162430387507,0
-5759.753712881762,1921.1154751796705,874.4424649875878,0
-5616.921590768796,2316.0941959711135,654.40946368047,0
-5869.819705041101,1508.2703649017615,618.4402505600399,0
-6092.132954235904,988.072167343264,385.7642430565015,0
-5816.246379364536,1540.639190440133,572.63162631516,0
-5729.583384168641,2069.7491787289764,593.518844838245,0
-6587.000064373626,683.666709752188,431.9416818117093,0
-6592.38246037909,133.83530383279108,577.6281536622524,0
-6711.446165830567,-29.521406142196508,107.05041233438689,0
-6380.221396343615,-207.44605394644242,62.9764692895903,0
-5846.992451500581,245.55247474665728,154.379043710537,0
-5539.977970071528,1693.0192406796373,283.4968654454216,0
-5000.0458472128885,2141.5731198030276,533.3090313088577,0
-5217.984426953266,1421.7025750816965,340.80368028123445,0
-5529.938124359461,396.1801146895575,431.7427638346545,0
-5529.78361461655,460.9733948083551,285.7567014992944,0
-5450.184732063677,668.6749805292676,537.9946971503059,0
-2609.1910517471742,2002.8373400384153,-325.87085698621877,0
514.4054709787682,1032.573383839287,-1420.2617865310299,8
1425.4701933224576,-226.95334344562667,-1482.4758187574764,8
1636.505528914518,-1376.2460642664373,-1145.3560762391432,8
1608.660639073124,-2390.1034357562253,-974.5667910726316,8
1051.7983167482705,-2694.8119458945475,-1189.7124868338492,8
828.5938454619778,-2646.7649724531866,-1215.4228675397503,8
364.6229750770089,-2961.8253375688178,-1357.1235947116663,8
-613.4952115129943,-2546.761069524748,-857.2645180181881,8
-617.6964557013442,-1065.1492004655,-1289.903497631353,8
1079.7467886531147,-2867.9645101074047,-1016.038553729796,8
1093.887480588615,-3645.1504508013577,-1191.9803890298267,8
1212.5482797172845,-3967.120805853438,-1180.20109461586,8
1173.7303846289196,-4631.004379016897,-1177.1958474815808,8
1205.0343353568408,-4739.395614118735,-1333.4175972049447,8
1354.9028899292305,-4440.4114741921985,-1460.8293935620022,8
1393.3687239612143,-3955.5265204902885,-1285.5595518381,8
1055.8099128184176,-4295.283417424563,-1411.5218051265097,8
756.7968277689602,-4414.2732408436605,-1580.0976634118322,8
856.9141777386844,-3937.4958222918663,-1300.8080844000795,8
19.934487810201553,-2451.092746339506,-1181.3685952147002,0
-2323.526013159665,380.6297572091285,-701.4775431515352,0
-180.35053181414014,4769.793099240706,347.8623274528026,0
2936.8700768285125,5367.09578550996,413.66478292220546,0
548.6489892694474,3897.7718813084034,-760.0410587883406,0
5246.746180339798,-8011.490713731989,584.0594757756251,0
243.60111782547273,-4698.944373814211,61.79201825149189,0
-4764.998077405112,2052.3893655645275,573.9067359554352,0
-1674.8909485237648,6930.674421887074,1213.2099204430851,0
1785.9153097044923,6736.212009893619,106.82197384064511,0
1971.0312854833464,3508.6520632279794,-628.621310221957,0
1926.830982344862,3345.7412414797686,-903.1873272994488,4
3288.0179170020137,1232.2438961443356,-817.710797952629,4
3631.4085200422073,598.1659942712531,-746.3697053501314,4
1988.8251698040226,4837.617077202628,-1011.4016172570887,4
1820.491093633142,6722.306028762845,-722.4550805688879,4
1400.7584099132025,5747.220670083985,-577.9966946310245,4
360.59877266089063,4430.863571150544,-893.4783668634768,4
2288.3816607156064,1711.4426635929306,-803.2796311488866,4
3900.915359948471,75.0726486711356,-826.0094132034457,4
3402.348804843729,180.43448399944444,-997.639904783087,4
1728.1409740666709,-681.7286843217078,-714.7414243799603,4
-728.094164181338,1046.5113674230215,381.22585656551473,0
1240.015473314983,846.1018003461767,801.7014259001356,0
-1447.2298469692494,335.6278509369441,404.61202341192615,0
-2500.7090933451923,4132.736048110656,985.9279025642157,0
-602.1096066011984,4626.451929193443,1021.2081551414408,0
-2057.1873897645864,4708.160745192546,1047.470408893487,0
204.68767877818422,6451.292752220869,1464.844051342101,0
4360.134648284581,4153.097077205507,2502.677828715056,0
4527.931787740143,-55.66354565688922,1833.0016596840057,0
3919.8559033591014,-1922.9150194641509,232.9719918741291,2
5256.845870970893,-2653.6194686615654,-178.28753924961612,2
5022.7990610238985,-1226.3384866330507,-547.943657452045,2
4574.5387329028,771.3381887041892,-995.6289676876356,2
4707.222490820003,1583.6639906997846,-1099.8375313577567,2
4885.100057847951,1351.6335037179913,-1078.714971406182,2
5192.989809591194,-390.272157807946,-924.6072047399839,2
5754.218985176045,-2023.5576199078375,-412.10405763923654,2
5794.176727946095,-1665.0359194751552,-627.3050548928794,2
5755.372953085686,-1931.3807337178769,-569.0706154494587,2
5695.9197917922465,-1687.5360588877993,-668.6926923929915,2
5488.160343870692,-1411.8702871694145,-624.9441311142399,2
5412.647902224337,-2235.345593730589,-465.85074251666464,2
5659.206335978734,-3513.5450368896,-321.4440088750936,2
5964.3729528154345,-3728.329499029008,-8.829627105350204,2
6244.005681699854,-3778.0771097392085,-96.76823327276696,2
5464.88444800374,-3199.5021944328896,-272.4045098953348,2
4979.438405769715,-2280.699771422056,-402.8014688456281,2
5723.647696975107,-2369.9061998863344,-386.19000652238,2
5787.396792386182,-2808.816660062857,-358.9654238788731,2
5654.670634777005,-2629.912064982331,-412.8806758418421,2
5555.737159544034,-902.5040290544049,-587.5144320142571,2
4566.182399137518,1975.0500557335808,-793.1059311852079,2
3945.374597376287,3627.3260046894607,-770.1349155505977,2
4319.472371224785,3365.5168096251127,-869.4553376664045,2
4948.919207141757,2113.3248686456236,-1042.6076891259681,2
5379.429469008002,108.97844159742313,-830.0557650348283,2
5999.038220773319,-1587.806902370421,-586.0491185517334,2
6295.905751948943,-2917.849643206098,-370.2939020781406,2
6461.99366118882,-3325.431309139266,-95.07912060142753,2
6381.060762641215,-3019.255474931971,-309.0310534355252,2
6508.344852361072,-3512.6685291128906,50.45675043429936,2
6868.473183472218,-4650.286895240378,228.4933181912927,2
6833.894318674206,-5917.161399241829,564.6124063878706,2
4659.248995244787,-5192.881490181525,360.71858739130363,0
-1143.1881580308163,-432.7801244812286,-1043.694328336523,0
-2373.485962484346,1534.651637105406,-655.7861634154161,0
-1901.5595190553763,1682.126739272134,-552.98243147608,0
-1734.355456539803,1254.7331890378089,-574.2247164563664,0
-1406.429370246806,379.4863676347973,-669.2838826311424,0
-827.1250012744466,-17.094382084216413,-688.2242726927237,0
-769.2737606308094,24.747651077845003,-757.4661453039272,0
-625.4754291653644,-615.3660645286892,-565.90396244802,0
-635.5881484266002,-1289.9148860494429,-605.7383719126942,0
-1024.3284059501962,-2270.076670124436,-552.147294334102,0
-1065.3589514757402,-2781.041710162212,-480.8977998954937,0
2871.930225546743,-3281.265541233162,-8.681522471502308,0
7233.963815834489,-3507.0500385311375,380.66447060697163,10
7202.241601125415,-2847.8390785285833,266.42352847738624,10
6999.667275626535,-2120.4560553138667,94.69548172007468,10
6712.890470983248,-1466.654805229692,-0.43179224361350715,10
6305.883439247317,-861.1911779086829,17.985451601433404,10
5538.517685134628,-1152.2592129368484,-112.1870012853159,10
5387.103168762714,-759.5006821667176,-109.06749738900949,10
5888.311379878601,-233.14558211898492,-103.88865290602253,10
5996.389647270559,-241.6766895099018,13.145709158803497,10
6067.959910232291,306.12274978770193,-85.09909090318598,10
5778.585855653604,1590.0351705543483,-360.6973896000488,10
5806.456552498729,2869.5465024112127,-353.6205225659151,10
5789.251471342042,3828.257665217139,-346.1902886568486,10
5847.560316924258,3870.793804158322,-459.05799111331,10
5874.518783458248,3019.5333358086746,-391.9718615670958,10
5908.544132316605,1905.1036184994175,-267.95453181691084,10
5786.7486015729455,1124.836780829918,-191.37020443239092,10
5708.491294343092,1849.331130614079,-165.79470374580683,10
5402.541154858819,2097.988879715664,-182.51610814130564,10
5711.322582754509,2096.262733069706,-76.7719915504913,10
5906.148922573681,2809.8472198246086,11.87137297837766,10
4706.533182517406,3195.2168548157642,-115.13095819742412,0
-1449.1328535824553,-50.02811570683504,-619.2750847020328,0
-6718.455102500761,-1843.5113046342274,248.81511610760933,0
-5523.60666493448,1110.8462670765625,743.6711308872618,0
-5228.170395684204,2657.44911786521,854.9097024850599,0
-4113.410154414541,3116.6794387702143,898.5128995202568,0
-1035.8026375775212,3475.3848303716118,-149.40176799113866,2
3051.919499995975,517.9101085719333,-812.441193613912,2
1525.3819866575338,-1206.0524348384733,-872.5984400423935,0
-1469.0096815418237,636.2960491155997,-777.3857536233205,2
-472.32231178196,1135.5840034312191,-863.655846469222,2
-2713.472266984214,-524.0826588131599,-774.2753293973389,2
-3748.658587914284,-259.31131565539533,-247.1178559074588,2
283.9323698040443,1294.2318549593674,-910.8573121617761,0
2104.2942718215295,1063.158043008986,-943.8809246773823,10
1726.516553154728,860.1162764840195,-932.1955639451282,10
608.0793429936109,-697.5901046615728,-770.6372898196605,10
-318.3219342330993,342.5734859503243,-842.993095306752,0
2047.7506924029908,1123.0216027708768,-1037.721411351028,11
1004.9117431374518,3066.111132189614,-1471.7117716399837,11
1227.8793747913337,4582.097210441638,-1293.7316511748886,11
2700.549382645119,6068.003001061769,-1038.5573982303365,11
2728.902132512915,6657.719237846836,-927.7088691016367,11
2536.9519569614486,6404.621827568826,-680.4633885360013,11
197.77857166594782,4574.46769307239,-775.240409272654,0
-2717.7661217052373,2137.77465249569,57.886090775751384,0
-1030.773569688405,498.9775698456304,-947.5804482808984,0
99.91711993751689,-647.3300063460831,-1347.365737218328,8
1185.67265387279,-644.4589171804286,-1292.482733778866,8
1168.9716880091453,-1240.475152797919,-1214.0250748264525,8
1367.2928423218234,-2059.8374382701645,-896.1746275598806,8
1132.4459346912204,-2586.4470147978545,-919.3157186786681,8
741.3985707204889,-3051.880693047191,-1303.1195746502121,8
575.7851495784872,-3520.548121288605,-1292.8130527514156,8
-317.5367201325048,-4015.5480771395505,-1479.0934934694474,8
-726.2214493817069,-4142.831964095479,-1317.4302883094304,8
464.6369107547824,-4371.579395078027,-1765.1439969733756,8
711.4641311050748,-4109.706015266958,-1456.853633467666,8
833.0939519745574,-3927.7890240401625,-1408.5436243597048,8
754.0348903763402,-4468.304465754023,-1579.7613962259427,8
549.1873982529801,-4602.508724237515,-1359.630538953215,8
438.1357118357677,-4735.494399640442,-1437.750951975278,8
484.99121654924613,-4483.332751620384,-1379.7312773843985,8
528.6262077087564,-4343.962582865943,-1344.0849682052474,8
569.82820962756,-4113.343026621969,-1391.4484230110065,8
531.5760467715728,-3491.934641962143,-1134.4320740582016,8
-583.5069273571214,-2085.923743303621,-1204.4505129691095,0
-933.1990639662929,806.8812420724353,-235.444812555336,0
2235.2650431857383,1967.5490960392294,437.6184890143308,0
2576.191764693928,1366.2611552833823,84.63754690284074,0
-584.5193989104476,1258.2300733183713,-563.0676264746506,0
-4410.085823870292,-1369.0761908390498,87.73132969168033,0
-5905.561322599658,-1908.346782789219,37.230921704392685,0
-6793.5552999912925,465.6871428200712,314.1358534347446,0
-4321.63473115526,4674.978496771224,273.4755741711265,0
-1118.9831383782614,6229.306312694056,735.5544554612859,0
2172.623855125909,3499.8856414901006,-247.1488307001661,0
3848.0967057895277,-2355.8216673950856,-523.2826500118308,0
5147.569663660782,-6403.583625458831,384.6775971789486,4
5014.041541610597,-5949.022062870546,449.35098108926263,4
3906.2571064540184,-718.3547693129964,-682.6142769409221,4
1993.6174621092591,4934.714777634821,-1130.6234980084039,4
1914.7297255568399,5948.9530691519485,-755.291067308582,4
2659.381855356941,3297.479659775906,-886.0465969467864,4
3998.325299683656,-1243.9063527768458,-687.027137137443,4
4430.823069558285,-3789.81950989942,-302.9894285375898,4
3757.72237548003,-2706.398821002858,-780.4537424971343,4
2384.8455231067114,-1595.9962247213693,-666.0406523933191,4
-297.99577600333976,1431.7346490430184,-621.165741615334,0
-172.62618499641292,2637.14355208636,-591.3057504119033,0
757.7604342397283,3042.8851926855273,23.94940335406769,0
-868.4114017439947,2459.083482466817,-529.0105594038408,0
-1614.1070897143616,2557.309853057301,-473.27516943756206,0
-1339.2722156321727,1096.7504858393543,-494.4532607186666,0
-1791.0461086667265,2757.3310678558546,-18.678463160046043,0
1487.2767572138969,1625.1845312115681,872.1790395278797,0
4831.056888946733,-2616.7185823649984,2389.1670802729777,0
3548.205233826418,776.3327175081037,1651.5952913331764,0
3257.6940655108674,946.8174138709674,1216.3457640863942,0
3346.533562890421,-243.5517528856286,107.11255882618357,0
4795.177269234932,-619.6155740399645,-589.839834636383,2
4972.947395200744,775.8998496185093,-1001.4358177486075,2
4589.446730158711,2167.7250304462814,-1005.383858200353,2
4694.244933159661,1403.2250521487447,-1072.8805015837654,2
5259.514230856052,-259.1829528948879,-884.3982511148638,2
5523.395780388693,-393.82205958743486,-818.6364364755468,2
5501.570655535846,-274.41764292215265,-716.0426566414347,2
5352.816925616092,86.00822143190037,-796.5132322261707,2
5381.817606491614,-633.3083797487533,-637.1865225022777,2
5775.21556893026,-2813.549007469004,-311.85309632103423,2
6436.510472674062,-4052.238972341955,13.473000335754262,2
6754.061102264653,-3697.3465439347133,-5.481122556667907,2
6532.696114238411,-2771.0862827800092,-111.18182144360833,2
5583.488769414079,-1056.099099214428,-600.883230690066,2
4761.362070032595,124.63999897824738,-909.1564113679565,2
5000.176195078838,-41.56745672565992,-867.6245066392992,2
5329.896276911055,-671.8098985783931,-751.0215153100759,2
5837.283520423586,-1785.847820057102,-541.1594086049416,2
6071.204259799885,-2208.5574089616307,-298.34921369135577,2
5257.081594273837,-578.1728885077172,-672.8557440666407,2
4624.605544574426,1683.0468188244795,-889.7888389603905,2
5214.509968124379,1358.5606263541674,-885.8771993653729,2
5925.371559272505,-918.3559948465563,-601.7822639651694,2
6433.764179353692,-3064.998063193221,-160.5059254218854,2
6677.981290253351,-3663.273895383263,-170.18821206397465,2
6852.5601202194,-3435.9678850313508,36.201589817633376,2
6948.858266403652,-3276.8415857390687,-7.080762689815599,2
6826.784577642561,-3131.8035372896247,-77.73022298456642,2
6628.776214122967,-3594.2587402675526,-97.44634491707075,2
6661.481298109953,-4444.265217190897,165.17624592802787,2
7020.86699395159,-5633.577907672176,459.2871362767026,2
7055.042996365613,-6126.639184592004,689.9814040086999,2
5946.721625926797,-4206.930441493302,-114.46929784694227,2
2730.3137495753476,-1237.6527568977158,-875.2211635623052,2
90.80469874641912,-839.9270341253352,-803.5133108945664,2
3021.8781480735465,-3247.173057246159,-285.03443220596597,2
6597.093560877374,-5729.765372218705,513.8480996900399,2
7224.344306733626,-6414.530267134571,770.5508041898431,2
7289.996711261547,-6361.6440595356735,964.5476876558705,2
7468.933635045026,-6134.605946713515,955.3307502848709,2
7690.0954727527505,-6369.845851348502,984.2340867730917,2
7895.3508965954825,-7200.196162001504,1174.223622267945,2
6638.543560786866,-6726.324360759667,1048.3833895867508,0
5260.966999180761,-3718.7876295292745,149.4558989134146,0
6945.167963576091,-3069.762761114471,367.91656494710503,10
6939.327846354223,-2958.0444674275846,104.9173175927062,10
6897.655225285798,-2978.894654374895,65.15137356568796,10
6794.688795577217,-2104.647690898889,24.250957891231277,10
6345.626941815357,-890.8442096684342,-197.96204074217832,10
6122.4421588168,-462.73308552881775,-136.32809632450414,10
6014.870979805702,-319.1555758825859,-34.84953427442713,10
6079.37047002548,-364.523859043818,-89.98299454000245,10
6107.96492762243,-364.9403631266439,-9.033249684873033,10
5911.573914614567,511.76859829603177,-200.8358282304426,10
5796.671781943707,1872.9901674532202,-516.1388101394247,10
5973.999623316249,1926.2838846469247,-383.05269566172456,10
5876.3761720493185,2937.5673739100725,-554.4004788204013,10
5914.421989418813,2798.9123739027373,-452.7987663872791,10
6135.249528879415,1667.2656104816326,-529.8862064004203,10
6111.0875971351425,1452.0431530430628,-491.51311932349336,10
6195.305578396586,766.165564663359,-303.13304928077616,10
6034.911496247988,1434.7392734400416,-206.40869507508305,10
5917.981269586597,2212.4180215839388,56.64273536475215,10
6147.064356265793,800.5347090397325,19.210288102844746,10
6298.723765802341,-119.33892297314657,22.648446844952314,10
5725.604648444362,1945.7057455537927,23.238288211977032,0
2195.829206256476,1995.9729028561867,-370.9325467161027,0
-2821.594319566782,-760.7994008578249,-496.7861409989494,0
-4902.428173639455,-608.1423032166153,-2.9167937994219177,0
-4105.108725514007,1939.138759216177,552.8001631853996,0
-374.97920511623755,4918.275282086905,-129.41940203945828,0
3669.8355599559723,3245.4321351928115,-685.4707859843205,2
5105.664305076826,298.02055822425024,-675.0990940392801,2
3778.4519682732684,-613.0013241063558,-542.5824528825418,0
1549.7852567139644,1660.0097313298604,-202.56617939923683,2
4014.853075947343,2149.8311914202054,-528.6330199294682,2
3768.302201586019,557.9714018839348,-740.806469705403,2
329.08228806645786,944.2594918885799,-756.1387859887951,2
-491.4854241289448,2226.6983738597287,-779.7084939492553,0
1116.554485541869,2485.4438852239127,-804.3362867343643,10
1828.24754034774,2271.4945296244955,-777.1668155983307,10
364.36401482788733,1367.85158986126,-793.6753143568366,10
-795.8562285086534,1761.5984923286026,-748.9440132062209,0
2328.3649494472434,3139.0009141181663,-816.768363353356,11
3772.134932603278,4801.378189047396,-720.3756771077412,11
3236.682717141515,5677.270014191268,-696.0372594409769,11
3277.8079169993334,6288.753130714239,-604.3105825662112,11
3383.2288205650666,6772.329710586883,-553.9065364500974,11
2706.3693552572045,7246.1148083493035,-418.233269845522,11
901.3343296526291,6134.17141358838,-385.1649583286277,0
-1698.4118682569208,3847.803612029164,335.3959090198366,0
-413.1137739645106,2576.768298479093,-587.6860732720288,0
243.18587463445337,336.2317967010508,-1212.1339355032455,8
338.5803292421977,330.84445923419486,-1374.499472320536,8
569.8643981654081,131.83261745265276,-1464.3168980370385,8
1114.653665927113,-611.2768603392808,-1070.5318374479082,8
799.6431676585058,-1113.6378188744666,-1244.7753698470758,8
567.2397291318115,-1650.3581174272185,-950.9436524578799,8
486.1629699368846,-2074.9762125903885,-935.7109584094273,8
